model,type,Dominant_Moving,Env1,Env2,Env3,Env4,Env5,Env6,Env7,Env8,Env9,Env10,Env11,Env12
270.0,target,False,999.6,999.4,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
271.0,train,True,-2.800000000000001,-0.4,-1.1,998.8,-0.4,-0.7999999999999999,-0.6,998.8,-0.6,999.2,-1.0,-0.5
271.0,train,False,997.2,-99.9999999999986,965.9999999999997,996.2,-99.9999999999986,-99.9999999999986,-99.9999999999986,988.0,-99.9999999999986,996.6,-99.9999999999986,-99.9999999999986
271.0,target,True,-2.800000000000001,-0.4,-1.1,998.8,-0.4,-0.7999999999999999,-0.6,998.8,-0.6,999.2,-1.0,-0.5
271.0,target,False,997.2,-99.9999999999986,958.5999999999997,995.2,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.2,-99.9999999999986,999.2,-99.9999999999986,-99.9999999999986
272.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
272.0,train,False,999.4,-99.9999999999986,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.4,999.6,999.2,-99.9999999999986,999.5
272.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,999.2,-1.0,-0.5
272.0,target,False,999.6,-99.9999999999986,999.6,999.2,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.5,999.6,999.0,-99.9999999999986,999.5
273.0,train,True,999.6,-0.4,999.6,999.5,-0.4,-0.7999999999999999,-0.6,-1.5000000000000002,-0.6,999.2,-1.0,-0.5
273.0,train,False,999.5,932.0999999999997,999.6,999.5,-99.9999999999986,-99.9999999999986,-99.9999999999986,987.4,998.7,999.2,-99.9999999999986,-99.9999999999986
273.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
273.0,target,False,998.3,932.2999999999997,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,987.7,-99.9999999999986,998.9,-99.9999999999986,-99.9999999999986
274.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
274.0,train,False,999.6,999.2,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986
274.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
274.0,target,False,999.6,984.9,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986
275.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,-1.8000000000000005,-1.0,-0.5
275.0,train,False,999.5,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.6,999.2,-99.9999999999986,999.5
275.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,999.2,-1.0,-0.5
275.0,target,False,999.4,999.6,999.6,999.6,-99.9999999999986,933.2999999999997,-99.9999999999986,999.6,999.6,999.2,-99.9999999999986,999.5
276.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,999.2,-1.0,-0.5
276.0,train,False,999.4,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.6,999.2,-99.9999999999986,999.3
276.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,999.2,-1.0,-0.5
276.0,target,False,999.4,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.6,999.2,-99.9999999999986,999.3
277.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.3,-0.6,-1.0,-1.0,-0.5
277.0,train,False,999.4,999.6,999.4,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.5,999.6,999.2,-99.9999999999986,999.1
277.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.3,-0.6,-1.0,-1.0,-0.5
277.0,target,False,999.4,999.6,999.4,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.5,999.6,999.2,-99.9999999999986,992.9
278.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,-1.8000000000000005,-1.0,-0.5
278.0,train,False,999.6,999.6,999.6,999.6,928.8999999999997,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.9
278.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
278.0,target,False,981.7,999.6,999.6,999.6,947.1999999999997,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.9
279.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.2,-0.6,-1.0,-1.0,-0.5
279.0,train,False,999.6,999.1,999.4,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.5,999.2,999.0,-99.9999999999986,999.5
279.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
279.0,target,False,999.4,999.4,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.5,999.6,998.8,-99.9999999999986,999.5
280.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
280.0,train,False,999.4,928.1999999999997,999.6,999.6,-99.9999999999986,978.3,-99.9999999999986,999.6,999.6,997.6,-99.9999999999986,999.5
280.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,999.6,-1.0,-1.0,-0.5
280.0,target,False,999.4,-99.9999999999986,999.6,999.6,998.0,995.5,987.0,999.6,999.6,998.6,-99.9999999999986,999.5
281.0,train,True,-2.900000000000001,-0.4,999.4,999.1,-0.4,-0.7999999999999999,-0.6,998.6,999.6,999.2,-1.0,-0.5
281.0,train,False,-99.9999999999986,-99.9999999999986,983.5,972.4,-99.9999999999986,-99.9999999999986,961.4999999999997,985.6,-99.9999999999986,999.2,-99.9999999999986,988.1
281.0,target,True,-2.900000000000001,-0.4,999.4,999.1,-0.4,-0.7999999999999999,-0.6,998.6,-0.6,999.2,-1.0,-0.5
281.0,target,False,997.2,-99.9999999999986,983.5,978.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,988.3,-99.9999999999986,999.2,-99.9999999999986,982.0
282.0,train,True,999.2,-0.4,-1.1,999.4,-0.4,-0.7999999999999999,-0.7999999999999999,999.4,-0.7999999999999999,-1.0,-1.0,-0.5
282.0,train,False,999.4,930.5999999999997,999.4,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.3,999.0,947.1999999999997,-99.9999999999986,-99.9999999999986
282.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
282.0,target,False,999.2,928.1999999999997,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,911.4000000000008,-99.9999999999986,-99.9999999999986
283.0,train,True,999.1,-0.4,999.4,998.9,-0.4,-0.7999999999999999,-0.7999999999999999,999.2,999.6,999.1,-1.0,-0.5
283.0,train,False,999.2,988.1,999.2,999.2,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.1,999.4,-99.9999999999986,-99.9999999999986,999.5
283.0,target,True,999.1,-0.4,999.4,998.9,-0.4,-0.7999999999999999,-0.7999999999999999,999.2,999.6,-1.1,-1.0,-0.5
283.0,target,False,999.2,-99.9999999999986,999.2,999.2,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.2,999.1,964.1999999999997,-99.9999999999986,999.5
284.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,999.0,-1.0,-0.5
284.0,train,False,999.6,999.6,999.6,999.6,-99.9999999999986,933.9999999999994,-99.9999999999986,999.6,999.6,999.0,-99.9999999999986,998.1
284.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,999.0,-1.0,-0.5
284.0,target,False,999.6,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.6,999.0,-99.9999999999986,950.6999999999997
285.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,999.2,-1.0,-0.5
285.0,train,False,999.6,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.3,999.6,-99.9999999999986,-99.9999999999986,969.7999999999997
285.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,999.2,-1.0,-0.5
285.0,target,False,999.6,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.3,999.6,-99.9999999999986,-99.9999999999986,969.7999999999997
286.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,-1.8000000000000005,-1.0,-0.5
286.0,train,False,999.5,999.6,999.6,999.6,960.3999999999997,-99.9999999999986,-99.9999999999986,999.6,999.2,-99.9999999999986,-99.9999999999986,999.5
286.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.2,999.6,-1.0,-1.0,-0.5
286.0,target,False,999.6,999.6,999.6,999.6,958.0999999999997,-99.9999999999986,-99.9999999999986,999.6,998.9,-99.9999999999986,-99.9999999999986,999.1
287.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
287.0,train,False,999.2,-99.9999999999986,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,966.8999999999997,-99.9999999999986,994.1
287.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
287.0,target,False,999.2,-99.9999999999986,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,984.4
288.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
288.0,train,False,999.4,902.8000000000012,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.2,990.4,999.2,-99.9999999999986,999.2
288.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
288.0,target,False,999.4,999.6,998.8,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,930.5999999999997,998.6,-99.9999999999986,999.3
289.0,train,True,999.0,-0.4,-1.1,999.4,-0.4,-0.7999999999999999,-0.6,-1.5000000000000002,999.6,999.2,-1.0,-0.5
289.0,train,False,999.4,986.3,-99.9999999999986,999.4,-99.9999999999986,937.1999999999994,-99.9999999999986,983.9,999.6,999.1,-99.9999999999986,-99.9999999999986
289.0,target,True,-2.900000000000001,-0.4,999.4,-1.3,-0.4,-0.7999999999999999,-0.6,-1.5000000000000002,-0.6,999.2,-1.0,-0.5
289.0,target,False,940.9999999999994,-99.9999999999986,963.2999999999997,960.3999999999997,983.5,927.0,-99.9999999999986,-99.9999999999986,999.6,999.2,-99.9999999999986,-99.9999999999986
290.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
290.0,train,False,999.6,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,998.8,931.5999999999997,-99.9999999999986,-99.9999999999986
290.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
290.0,target,False,999.6,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,998.8,-99.9999999999986,-99.9999999999986,-99.9999999999986
291.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,999.6,-1.0,-1.0,-0.5
291.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986
291.0,target,True,998.0,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,999.6,-1.0,-1.0,-0.5
291.0,target,False,999.1,942.1999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,987.3,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986
292.0,train,True,998.6,-0.4,-1.1,-1.1,-0.4,-0.7999999999999999,-0.7999999999999999,-2.3000000000000007,-0.7999999999999999,-1.8000000000000005,-1.0,-0.5
292.0,train,False,963.4999999999997,996.0,993.7,996.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.2,999.0,-99.9999999999986,-99.9999999999986,999.5
292.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
292.0,target,False,998.4,999.6,999.6,999.6,960.3999999999997,-99.9999999999986,-99.9999999999986,999.6,999.2,-99.9999999999986,-99.9999999999986,999.5
293.0,train,True,999.4,-0.4,999.4,999.3,-0.4,-0.7999999999999999,-0.7999999999999999,999.2,-0.6,-1.2,-1.0,-0.5
293.0,train,False,999.4,999.4,999.4,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.4,-99.9999999999986,995.6,-99.9999999999986,974.4
293.0,target,True,999.4,-0.4,-1.1,999.4,-0.4,-0.7999999999999999,-0.7999999999999999,996.4,-0.6,999.1,-1.0,-0.5
293.0,target,False,990.2,999.6,988.5,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,993.4,946.3999999999997,999.2,-99.9999999999986,972.9
294.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
294.0,train,False,941.8999999999994,991.4,952.3999999999997,990.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,996.3,998.8,-99.9999999999986,-99.9999999999986,-99.9999999999986
294.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
294.0,target,False,998.6,998.6,998.5,998.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.5,998.7,-99.9999999999986,-99.9999999999986,962.1999999999997
295.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
295.0,train,False,999.6,999.6,999.6,999.6,988.0,996.3,999.0,999.6,999.4,992.1,-99.9999999999986,999.4
295.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
295.0,target,False,999.6,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.4,-99.9999999999986,-99.9999999999986,999.5
296.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
296.0,train,False,-99.9999999999986,965.7999999999997,-99.9999999999986,993.5,-99.9999999999986,967.9999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,996.8
296.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
296.0,target,False,-99.9999999999986,984.7,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.7,-99.9999999999986
297.0,train,True,998.7,-0.4,999.0,-1.7000000000000004,-0.4,-0.7999999999999999,-0.7999999999999999,-1.1,-0.7999999999999999,-1.2,-1.0,-0.5
297.0,train,False,998.9,991.4,994.5,987.6,905.7000000000012,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,969.9999999999997
297.0,target,True,999.0,-0.4,-1.1,-1.5000000000000002,-0.4,-0.7999999999999999,-0.7999999999999999,-2.400000000000001,-0.6,-1.0,-1.0,-0.5
297.0,target,False,924.9,999.0,998.2,997.6,959.2999999999997,-99.9999999999986,-99.9999999999986,977.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,982.7
298.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
298.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
298.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
298.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
323.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
323.0,train,False,961.2999999999997,-99.9999999999986,915.0000000000006,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,909.5000000000008,-99.9999999999986,991.9,-99.9999999999986,-99.9999999999986
323.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
323.0,target,False,919.2000000000003,927.0999999999997,931.7999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,906.8000000000011,-99.9999999999986,967.2999999999997,-99.9999999999986,-99.9999999999986
324.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,999.6,-1.0,-1.0,-0.5
324.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,981.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986
324.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,999.6,-1.0,-1.0,-0.5
324.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,981.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986
325.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
325.0,train,False,-99.9999999999986,984.7,992.2,994.5,-99.9999999999986,-99.9999999999986,911.1000000000008,999.1,-99.9999999999986,-99.9999999999986,-99.9999999999986,979.6
325.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
325.0,target,False,-99.9999999999986,-99.9999999999986,990.1,996.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,993.7,999.6,-99.9999999999986,-99.9999999999986,984.4
326.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,999.6,-1.0,-1.0,-0.5
326.0,train,False,998.5,976.0,949.9999999999997,998.5,905.2000000000012,-99.9999999999986,-99.9999999999986,998.9,999.6,-99.9999999999986,-99.9999999999986,999.5
326.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,999.6,-1.0,-1.0,-0.5
326.0,target,False,998.5,976.0,980.4,993.6,901.8000000000012,-99.9999999999986,947.5999999999997,999.1,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986
327.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
327.0,train,False,954.6999999999997,-99.9999999999986,921.1,979.1,-99.9999999999986,928.5999999999997,-99.9999999999986,933.1999999999997,930.2999999999997,999.0,-99.9999999999986,-99.9999999999986
327.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
327.0,target,False,988.7,-99.9999999999986,-99.9999999999986,979.7,-99.9999999999986,915.0000000000006,-99.9999999999986,-99.9999999999986,963.1999999999997,999.0,-99.9999999999986,975.3
328.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
328.0,train,False,953.9999999999997,-99.9999999999986,906.2000000000012,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,918.3000000000003
328.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
328.0,target,False,953.9999999999997,-99.9999999999986,906.2000000000012,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,918.3000000000003
329.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
329.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,978.0
329.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
329.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,978.0
330.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
330.0,train,False,-99.9999999999986,975.3,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.5
330.0,target,True,-2.900000000000001,-0.4,-1.1,-1.1,-0.4,-0.7999999999999999,-0.7999999999999999,-1.5000000000000002,-0.6,-1.2,-1.0,-0.5
330.0,target,False,-99.9999999999986,987.4,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.5
331.0,train,True,-2.500000000000001,-0.4,-1.1,999.2,-0.4,-0.7999999999999999,-0.7999999999999999,999.4,-0.6,-1.0,-1.0,-0.5
331.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,969.1999999999997,959.1999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,910.8000000000008,-99.9999999999986
331.0,target,True,-2.500000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.0,-1.0,-0.5
331.0,target,False,-99.9999999999986,983.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,918.5000000000003,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,934.8999999999994,998.7
332.0,train,True,-2.800000000000001,-0.4,-1.2,-1.3,-0.4,-0.7999999999999999,-0.6,-1.5000000000000002,-0.6,-1.6000000000000003,-1.0,-0.5
332.0,train,False,991.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,930.0999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,966.0999999999997
332.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
332.0,target,False,963.0999999999997,-99.9999999999986,913.4000000000008,978.5,-99.9999999999986,967.8999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,913.2000000000006,-99.9999999999986,-99.9999999999986
333.0,train,True,-2.900000000000001,-0.4,-1.1,-1.1,-0.4,-0.7999999999999999,-0.7999999999999999,999.4,-0.6,-1.0,-1.0,-0.5
333.0,train,False,-99.9999999999986,999.2,987.3,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,945.5999999999997,-99.9999999999986
333.0,target,True,-2.900000000000001,-0.4,-1.1,-1.1,-0.4,-0.7999999999999999,-0.7999999999999999,999.4,-0.6,-1.0,-1.0,-0.5
333.0,target,False,-99.9999999999986,999.4,987.1,989.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,996.5,-99.9999999999986,-99.9999999999986,929.7999999999997,984.5
334.0,train,True,999.2,-0.4,-1.1,-1.7000000000000004,-0.4,-0.7999999999999999,-0.7999999999999999,999.1,-0.6,-1.2,-1.0,-0.5
334.0,train,False,-99.9999999999986,999.2,979.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,983.1
334.0,target,True,-2.800000000000001,-0.4,-1.2,999.4,-0.4,-0.7999999999999999,-0.6,999.1,-0.6,-1.6000000000000003,-1.0,-0.5
334.0,target,False,995.6,999.1,999.2,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,970.0999999999997
335.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
335.0,train,False,956.2999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,991.8,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
335.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
335.0,target,False,956.2999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,948.9999999999997,-99.9999999999986,999.2,-99.9999999999986,-99.9999999999986,-99.9999999999986
336.0,train,True,-2.800000000000001,-0.4,-1.2,-1.3,-0.4,-0.7999999999999999,-0.6,-1.5000000000000002,-0.6,-1.6000000000000003,-1.0,-0.5
336.0,train,False,990.7,962.7999999999997,987.5,997.0,964.2999999999997,929.8999999999997,974.2,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,994.8
