model,type,Dominant_Moving,Env1,Env2,Env3,Env4,Env5,Env6,Env7,Env8,Env9,Env10,Env11,Env12
334.0,target,True,27.0,3.0,11.0,5.0,3.0,7.0,5.0,8.0,5.0,15.0,9.0,4.0
334.0,target,False,43.0,8.0,7.0,999.0,999.0,999.0,999.0,3.0,999.0,999.0,999.0,298.0
335.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
335.0,train,False,436.0,999.0,999.0,999.0,999.0,999.0,999.0,81.0,999.0,999.0,999.0,999.0
335.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
335.0,target,False,436.0,999.0,999.0,999.0,999.0,999.0,509.0,999.0,7.0,999.0,999.0,999.0
336.0,train,True,27.0,3.0,11.0,12.0,3.0,7.0,5.0,14.0,5.0,15.0,9.0,4.0
336.0,train,False,92.0,371.0,124.0,29.0,356.0,700.0,257.0,999.0,999.0,999.0,999.0,51.0
336.0,target,True,27.0,3.0,11.0,12.0,3.0,7.0,5.0,14.0,5.0,15.0,9.0,4.0
336.0,target,False,92.0,371.0,124.0,29.0,235.0,809.0,370.0,129.0,932.0,329.0,999.0,142.0
337.0,train,True,27.0,3.0,11.0,12.0,3.0,7.0,5.0,14.0,5.0,15.0,9.0,4.0
337.0,train,False,92.0,999.0,471.0,197.0,999.0,999.0,999.0,221.0,999.0,999.0,999.0,999.0
337.0,target,True,27.0,3.0,11.0,7.0,3.0,7.0,7.0,14.0,5.0,15.0,9.0,4.0
337.0,target,False,92.0,999.0,130.0,55.0,999.0,481.0,358.0,136.0,999.0,999.0,999.0,999.0
338.0,train,True,32.0,3.0,10.0,7.0,3.0,7.0,5.0,7.0,5.0,9.0,9.0,4.0
338.0,train,False,999.0,5.0,999.0,116.0,468.0,999.0,999.0,999.0,999.0,999.0,143.0,999.0
338.0,target,True,20.0,3.0,10.0,9.0,3.0,7.0,5.0,16.0,5.0,11.0,9.0,4.0
338.0,target,False,31.0,999.0,999.0,52.0,999.0,296.0,999.0,174.0,59.0,999.0,999.0,999.0
349.0,train,True,11.0,3.0,7.0,7.0,3.0,7.0,5.0,7.0,5.0,7.0,9.0,4.0
349.0,train,False,7.0,7.0,7.0,7.0,15.0,11.0,14.0,7.0,567.0,7.0,999.0,6.0
349.0,target,True,11.0,3.0,7.0,7.0,3.0,7.0,5.0,7.0,5.0,7.0,9.0,4.0
349.0,target,False,7.0,7.0,7.0,7.0,15.0,11.0,9.0,7.0,999.0,7.0,999.0,6.0
350.0,train,True,5.0,3.0,5.0,6.0,3.0,7.0,7.0,7.0,5.0,11.0,9.0,4.0
350.0,train,False,5.0,5.0,5.0,5.0,7.0,97.0,377.0,5.0,24.0,23.0,999.0,81.0
350.0,target,True,5.0,3.0,5.0,6.0,3.0,7.0,7.0,7.0,5.0,11.0,9.0,4.0
350.0,target,False,5.0,5.0,5.0,5.0,7.0,97.0,377.0,5.0,24.0,23.0,999.0,81.0
351.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
351.0,train,False,999.0,7.0,188.0,42.0,131.0,999.0,999.0,999.0,999.0,999.0,999.0,271.0
351.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
351.0,target,False,999.0,7.0,188.0,255.0,47.0,999.0,999.0,226.0,999.0,999.0,999.0,438.0
352.0,train,True,7.0,3.0,9.0,5.0,3.0,7.0,5.0,5.0,5.0,9.0,9.0,4.0
352.0,train,False,5.0,5.0,5.0,5.0,9.0,16.0,13.0,5.0,15.0,19.0,999.0,4.0
352.0,target,True,27.0,3.0,5.0,9.0,3.0,7.0,5.0,9.0,5.0,9.0,9.0,4.0
352.0,target,False,64.0,5.0,182.0,17.0,11.0,18.0,12.0,5.0,3.0,9.0,999.0,4.0
353.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
353.0,train,False,138.0,118.0,178.0,73.0,999.0,15.0,34.0,19.0,20.0,39.0,999.0,14.0
353.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
353.0,target,False,347.0,327.0,8.0,40.0,999.0,7.0,56.0,73.0,512.0,15.0,556.0,37.0
354.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
354.0,train,False,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,290.0
354.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
354.0,target,False,999.0,999.0,999.0,806.0,999.0,999.0,999.0,999.0,79.0,999.0,999.0,999.0
355.0,train,True,9.0,3.0,8.0,5.0,3.0,7.0,5.0,5.0,3.0,8.0,9.0,4.0
355.0,train,False,5.0,5.0,5.0,5.0,7.0,999.0,34.0,9.0,3.0,7.0,143.0,4.0
355.0,target,True,9.0,3.0,8.0,5.0,3.0,7.0,5.0,5.0,3.0,8.0,9.0,4.0
355.0,target,False,5.0,5.0,5.0,5.0,7.0,999.0,999.0,5.0,3.0,7.0,266.0,4.0
356.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,9.0,9.0,4.0
356.0,train,False,3.0,999.0,3.0,3.0,999.0,999.0,999.0,4.0,872.0,106.0,999.0,6.0
356.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,9.0,9.0,4.0
356.0,target,False,3.0,999.0,3.0,3.0,999.0,999.0,999.0,4.0,58.0,7.0,999.0,6.0
357.0,train,True,27.0,3.0,5.0,5.0,3.0,7.0,5.0,6.0,5.0,8.0,9.0,4.0
357.0,train,False,647.0,126.0,5.0,5.0,999.0,354.0,999.0,5.0,9.0,11.0,999.0,81.0
357.0,target,True,3.0,3.0,7.0,3.0,3.0,7.0,5.0,5.0,5.0,9.0,9.0,4.0
357.0,target,False,7.0,816.0,7.0,3.0,999.0,97.0,999.0,372.0,11.0,12.0,999.0,49.0
358.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
358.0,train,False,5.0,8.0,3.0,3.0,413.0,999.0,999.0,7.0,3.0,7.0,999.0,999.0
358.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
358.0,target,False,5.0,10.0,3.0,3.0,405.0,999.0,999.0,9.0,7.0,7.0,999.0,999.0
359.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
359.0,train,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,999.0,999.0,999.0
359.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
359.0,target,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,13.0,999.0,313.0
360.0,train,True,27.0,3.0,10.0,11.0,3.0,7.0,5.0,15.0,5.0,11.0,9.0,4.0
360.0,train,False,318.0,3.0,519.0,155.0,999.0,999.0,999.0,59.0,254.0,13.0,999.0,52.0
360.0,target,True,27.0,3.0,10.0,11.0,3.0,7.0,5.0,15.0,5.0,11.0,9.0,4.0
360.0,target,False,318.0,3.0,999.0,42.0,999.0,999.0,999.0,25.0,13.0,9.0,999.0,65.0
361.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,9.0,9.0,4.0
361.0,train,False,3.0,999.0,3.0,3.0,999.0,999.0,999.0,4.0,84.0,7.0,999.0,245.0
361.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
361.0,target,False,3.0,999.0,3.0,55.0,999.0,999.0,999.0,3.0,8.0,7.0,999.0,999.0
362.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
362.0,train,False,5.0,31.0,3.0,3.0,999.0,999.0,999.0,10.0,3.0,7.0,999.0,86.0
362.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
362.0,target,False,5.0,31.0,3.0,3.0,999.0,999.0,999.0,10.0,3.0,7.0,999.0,86.0
363.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
363.0,train,False,5.0,64.0,3.0,3.0,999.0,999.0,999.0,7.0,3.0,7.0,999.0,122.0
363.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
363.0,target,False,5.0,68.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
364.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
364.0,train,False,53.0,863.0,343.0,198.0,999.0,999.0,999.0,5.0,999.0,7.0,999.0,999.0
364.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
364.0,target,False,53.0,863.0,343.0,198.0,999.0,999.0,999.0,5.0,999.0,7.0,999.0,999.0
365.0,train,True,8.0,3.0,10.0,14.0,3.0,7.0,5.0,9.0,5.0,7.0,9.0,4.0
365.0,train,False,7.0,682.0,7.0,9.0,999.0,999.0,999.0,9.0,29.0,8.0,999.0,999.0
365.0,target,True,8.0,3.0,10.0,7.0,3.0,7.0,5.0,10.0,5.0,7.0,9.0,4.0
365.0,target,False,7.0,700.0,7.0,7.0,999.0,999.0,999.0,7.0,3.0,124.0,999.0,999.0
366.0,train,True,28.0,3.0,5.0,12.0,3.0,7.0,5.0,13.0,5.0,7.0,9.0,4.0
366.0,train,False,27.0,722.0,17.0,4.0,999.0,999.0,999.0,56.0,999.0,9.0,999.0,999.0
366.0,target,True,28.0,3.0,10.0,10.0,3.0,7.0,7.0,13.0,5.0,7.0,9.0,4.0
366.0,target,False,330.0,423.0,102.0,20.0,999.0,999.0,999.0,40.0,95.0,7.0,999.0,999.0
367.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
367.0,train,False,3.0,35.0,3.0,3.0,999.0,999.0,999.0,3.0,11.0,7.0,999.0,999.0
367.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
367.0,target,False,3.0,35.0,3.0,3.0,999.0,999.0,999.0,3.0,11.0,7.0,999.0,999.0
368.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,9.0,9.0,4.0
368.0,train,False,3.0,10.0,3.0,3.0,999.0,999.0,999.0,5.0,3.0,11.0,999.0,999.0
368.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
368.0,target,False,5.0,9.0,3.0,3.0,999.0,583.0,999.0,3.0,3.0,11.0,999.0,999.0
369.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
369.0,train,False,5.0,5.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
369.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
369.0,target,False,5.0,18.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
370.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
370.0,train,False,5.0,301.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,6.0
370.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
370.0,target,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,17.0,999.0,6.0
371.0,train,True,13.0,3.0,9.0,10.0,3.0,7.0,7.0,11.0,3.0,7.0,9.0,4.0
371.0,train,False,9.0,9.0,9.0,9.0,999.0,959.0,999.0,9.0,302.0,7.0,999.0,9.0
371.0,target,True,11.0,3.0,9.0,7.0,3.0,7.0,5.0,7.0,5.0,7.0,9.0,4.0
371.0,target,False,7.0,9.0,7.0,7.0,999.0,999.0,999.0,8.0,61.0,10.0,999.0,9.0
372.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
372.0,train,False,3.0,999.0,7.0,3.0,999.0,999.0,999.0,4.0,9.0,7.0,999.0,999.0
372.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
372.0,target,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,15.0,9.0,999.0,999.0
373.0,train,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,15.0,3.0,10.0,9.0,4.0
373.0,train,False,5.0,5.0,66.0,15.0,999.0,999.0,999.0,14.0,37.0,12.0,999.0,7.0
373.0,target,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,15.0,3.0,11.0,9.0,4.0
373.0,target,False,8.0,5.0,66.0,15.0,999.0,999.0,999.0,14.0,999.0,11.0,999.0,6.0
374.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
374.0,train,False,3.0,18.0,3.0,3.0,999.0,999.0,999.0,3.0,103.0,11.0,999.0,4.0
374.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
374.0,target,False,3.0,18.0,3.0,3.0,999.0,999.0,999.0,3.0,103.0,9.0,999.0,4.0
375.0,train,True,9.0,3.0,5.0,3.0,3.0,7.0,5.0,3.0,5.0,7.0,9.0,4.0
375.0,train,False,35.0,3.0,9.0,3.0,999.0,999.0,999.0,3.0,51.0,7.0,999.0,999.0
375.0,target,True,9.0,3.0,5.0,3.0,3.0,7.0,5.0,3.0,5.0,7.0,9.0,4.0
375.0,target,False,35.0,3.0,9.0,3.0,999.0,999.0,999.0,3.0,51.0,7.0,999.0,999.0
376.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
376.0,train,False,3.0,13.0,3.0,3.0,999.0,999.0,999.0,3.0,493.0,7.0,999.0,464.0
376.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
376.0,target,False,3.0,69.0,3.0,3.0,999.0,999.0,999.0,9.0,287.0,7.0,999.0,106.0
377.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
377.0,train,False,15.0,999.0,3.0,3.0,999.0,999.0,999.0,7.0,3.0,7.0,999.0,999.0
377.0,target,True,3.0,3.0,3.0,5.0,3.0,7.0,5.0,10.0,5.0,7.0,9.0,4.0
377.0,target,False,3.0,999.0,3.0,5.0,999.0,999.0,999.0,27.0,3.0,7.0,999.0,999.0
378.0,train,True,3.0,3.0,3.0,5.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
378.0,train,False,3.0,134.0,3.0,5.0,999.0,999.0,999.0,86.0,7.0,11.0,999.0,999.0
378.0,target,True,3.0,3.0,3.0,5.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
378.0,target,False,3.0,53.0,3.0,5.0,999.0,999.0,999.0,13.0,329.0,7.0,999.0,999.0
379.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
379.0,train,False,5.0,9.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
379.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
379.0,target,False,5.0,9.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
380.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
380.0,train,False,7.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,983.0,7.0,999.0,999.0
380.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
380.0,target,False,7.0,523.0,3.0,3.0,999.0,999.0,999.0,3.0,17.0,7.0,999.0,999.0
381.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
381.0,train,False,19.0,794.0,86.0,3.0,999.0,999.0,999.0,5.0,9.0,7.0,999.0,999.0
381.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
381.0,target,False,19.0,794.0,86.0,3.0,999.0,999.0,999.0,7.0,3.0,118.0,999.0,999.0
382.0,train,True,7.0,3.0,10.0,5.0,3.0,7.0,7.0,9.0,5.0,9.0,9.0,4.0
382.0,train,False,5.0,10.0,5.0,5.0,999.0,999.0,999.0,12.0,20.0,7.0,999.0,999.0
382.0,target,True,7.0,3.0,10.0,5.0,3.0,7.0,7.0,9.0,5.0,9.0,9.0,4.0
382.0,target,False,5.0,128.0,6.0,5.0,999.0,999.0,999.0,9.0,19.0,11.0,999.0,999.0
383.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,6.0,3.0,9.0,9.0,4.0
383.0,train,False,7.0,302.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
383.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
383.0,target,False,7.0,302.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
384.0,train,True,3.0,3.0,3.0,5.0,3.0,7.0,5.0,3.0,5.0,11.0,9.0,4.0
384.0,train,False,3.0,17.0,3.0,5.0,999.0,999.0,999.0,3.0,15.0,7.0,999.0,999.0
384.0,target,True,27.0,3.0,5.0,5.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
384.0,target,False,5.0,256.0,5.0,6.0,999.0,999.0,999.0,41.0,5.0,7.0,999.0,999.0
385.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
385.0,train,False,5.0,3.0,13.0,3.0,999.0,999.0,999.0,3.0,3.0,420.0,999.0,999.0
385.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
385.0,target,False,5.0,3.0,13.0,3.0,999.0,7.0,999.0,3.0,3.0,533.0,999.0,10.0
386.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
386.0,train,False,7.0,3.0,13.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
386.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
386.0,target,False,7.0,3.0,13.0,3.0,999.0,999.0,999.0,3.0,3.0,11.0,999.0,999.0
387.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,11.0,9.0,4.0
387.0,train,False,3.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,5.0,50.0,999.0,538.0
387.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,6.0,5.0,9.0,9.0,4.0
387.0,target,False,5.0,806.0,3.0,3.0,999.0,999.0,999.0,3.0,5.0,49.0,999.0,4.0
388.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
388.0,train,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,999.0,9.0,999.0,21.0
388.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
388.0,target,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,999.0,9.0,999.0,22.0
389.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,17.0,9.0,4.0
389.0,train,False,3.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,9.0,7.0,999.0,999.0
389.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,17.0,9.0,4.0
389.0,target,False,3.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,9.0,7.0,999.0,999.0
390.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
390.0,train,False,5.0,18.0,3.0,3.0,999.0,999.0,999.0,3.0,195.0,7.0,999.0,999.0
390.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
390.0,target,False,5.0,18.0,3.0,3.0,999.0,999.0,999.0,3.0,356.0,7.0,999.0,999.0
391.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
391.0,train,False,3.0,9.0,3.0,3.0,999.0,999.0,999.0,3.0,12.0,7.0,999.0,999.0
391.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
391.0,target,False,3.0,9.0,3.0,3.0,999.0,999.0,999.0,3.0,14.0,7.0,999.0,999.0
392.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
392.0,train,False,241.0,999.0,221.0,47.0,999.0,999.0,999.0,999.0,999.0,7.0,999.0,999.0
392.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,10.0,9.0,4.0
392.0,target,False,999.0,999.0,367.0,40.0,999.0,999.0,999.0,27.0,999.0,7.0,999.0,999.0
393.0,train,True,7.0,3.0,10.0,5.0,3.0,7.0,7.0,5.0,7.0,7.0,9.0,4.0
393.0,train,False,5.0,5.0,5.0,5.0,999.0,999.0,999.0,5.0,628.0,7.0,999.0,999.0
393.0,target,True,7.0,3.0,10.0,5.0,3.0,7.0,7.0,5.0,7.0,7.0,9.0,4.0
393.0,target,False,5.0,5.0,5.0,5.0,999.0,999.0,999.0,5.0,628.0,7.0,999.0,999.0
394.0,train,True,7.0,3.0,10.0,5.0,3.0,7.0,7.0,7.0,5.0,9.0,9.0,4.0
394.0,train,False,5.0,129.0,6.0,5.0,999.0,999.0,999.0,32.0,999.0,9.0,999.0,999.0
394.0,target,True,10.0,3.0,7.0,7.0,3.0,7.0,7.0,7.0,5.0,11.0,9.0,4.0
394.0,target,False,7.0,130.0,8.0,7.0,999.0,999.0,999.0,23.0,999.0,11.0,999.0,999.0
395.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,7.0,9.0,4.0
395.0,train,False,3.0,829.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
395.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,7.0,9.0,4.0
395.0,target,False,3.0,829.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
396.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
396.0,train,False,7.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,5.0,7.0,999.0,999.0
396.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
396.0,target,False,7.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,5.0,7.0,999.0,999.0
397.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
397.0,train,False,3.0,999.0,3.0,5.0,999.0,999.0,999.0,4.0,3.0,17.0,999.0,999.0
397.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
397.0,target,False,623.0,202.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
398.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
398.0,train,False,7.0,146.0,3.0,3.0,999.0,999.0,999.0,21.0,14.0,9.0,999.0,999.0
398.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
398.0,target,False,7.0,146.0,3.0,3.0,999.0,999.0,999.0,21.0,3.0,7.0,999.0,999.0
399.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
399.0,train,False,999.0,21.0,374.0,945.0,999.0,999.0,999.0,134.0,999.0,13.0,999.0,999.0
399.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
399.0,target,False,999.0,258.0,142.0,945.0,999.0,999.0,999.0,134.0,999.0,552.0,999.0,999.0
400.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
400.0,train,False,3.0,3.0,3.0,3.0,999.0,999.0,999.0,5.0,999.0,17.0,999.0,312.0
400.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
400.0,target,False,3.0,3.0,3.0,3.0,999.0,999.0,999.0,5.0,999.0,17.0,999.0,312.0
401.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
401.0,train,False,999.0,9.0,999.0,673.0,999.0,999.0,999.0,999.0,999.0,7.0,999.0,707.0
401.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,5.0,9.0,9.0,4.0
401.0,target,False,999.0,9.0,999.0,673.0,999.0,999.0,999.0,999.0,999.0,216.0,999.0,999.0
402.0,train,True,18.0,3.0,9.0,12.0,3.0,7.0,5.0,10.0,5.0,7.0,9.0,4.0
402.0,train,False,5.0,5.0,999.0,23.0,999.0,999.0,999.0,113.0,217.0,7.0,999.0,999.0
402.0,target,True,18.0,3.0,9.0,12.0,3.0,7.0,5.0,10.0,5.0,7.0,9.0,4.0
402.0,target,False,5.0,22.0,999.0,290.0,999.0,999.0,999.0,114.0,19.0,284.0,999.0,999.0
403.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
403.0,train,False,3.0,3.0,3.0,3.0,999.0,999.0,999.0,5.0,9.0,11.0,999.0,10.0
403.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
403.0,target,False,5.0,3.0,12.0,3.0,999.0,999.0,999.0,3.0,5.0,7.0,999.0,10.0
404.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
404.0,train,False,7.0,999.0,3.0,3.0,999.0,999.0,999.0,999.0,999.0,7.0,999.0,4.0
404.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
404.0,target,False,7.0,3.0,12.0,3.0,999.0,999.0,999.0,3.0,675.0,8.0,999.0,13.0
405.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
405.0,train,False,3.0,13.0,3.0,3.0,999.0,999.0,999.0,3.0,999.0,10.0,999.0,999.0
405.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,7.0,9.0,4.0
405.0,target,False,3.0,5.0,3.0,3.0,999.0,406.0,999.0,3.0,3.0,7.0,999.0,999.0
406.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
406.0,train,False,5.0,999.0,3.0,3.0,999.0,17.0,999.0,3.0,999.0,8.0,999.0,999.0
